Unnamed: 0.1,Unnamed: 0,text,cluster,score,label
385,385,mudah guna aplikasi,0.0,5.0,Positif
391,391,transfer transaksi mudah laku bayar aplikasi,0.0,5.0,Positif
392,392,versi tingkat terimakasih mohon hp ganti baru aplikasi aktivasi,0.0,5.0,Positif
415,415,transaksi mudah mobile kapan bsb bantu banking aplikasi,0.0,5.0,Positif
421,421,ulang tiap terus buka aplikasi aktivasi,0.0,1.0,Negatif
422,422,untk otp mudah lebih klu hapus depan biar bayar banyak aplikasi,0.0,5.0,Positif
432,432,yah sukses selalu sekali sangat guna aplikasi,0.0,5.0,Positif
440,440,sering perlu mungkin lelet keluh ganti error developer banyak aplikasi,0.0,1.0,Negatif
446,446,tiap terus sedia minta kali jawab gila gak diaktivasi buka benar aplikasi aktivasi,0.0,2.0,Negatif
456,456,sy sumsel sama paksa kerja bank bagus aplikasi,0.0,5.0,Positif
466,466,paham mudah lengkap fitur aplikasi,0.0,5.0,Positif
471,471,update ulang tiap sampah minta mau malah kali gilir cabang aplikasi aktivasi,0.0,1.0,Negatif
479,479,sih mantap aplikasi,0.0,5.0,Positif
494,494,mudah dengan aplikasi ada,0.0,5.0,Positif
506,506,transaksi otp mudah mana lebih kapan jadi guna buat aplikasi aman ada,0.0,5.0,Positif
513,513,transaksi sekali mudah aplikasi,0.0,5.0,Positif
523,523,aplikasi,0.0,5.0,Positif
529,529,banget bagus aplikasi,0.0,5.0,Positif
541,541,transaksi tingkat mudah mana kapan jadi guna aplikasi aman,0.0,5.0,Positif
544,544,simpel saing ribet mobile lengkap kalah guna gak fitur bsb banking bank aplikasi aktif,0.0,5.0,Positif
570,570,mudah guna aplikasi,0.0,5.0,Positif
583,583,yang transaksi tingkat sistem sangat rek pake otp mpin moga mobile maupun link lalu kode jadi bantu bangking aplikasi aman,0.0,5.0,Positif
591,591,transfer mudah lebih fitur cepat aplikasi,0.0,5.0,Positif
605,605,sangat aplikasi aman,0.0,5.0,Positif
607,607,sumsel sangat fungsi bank baik babel aplikasi aman,0.0,5.0,Positif
613,613,sangat perban butuh bagai aplikasi,0.0,5.0,Positif
614,614,user sangat keren friendly aplikasi,0.0,5.0,Positif
622,622,lancar aplikasi,0.0,5.0,Positif
624,624,yang satu sangat dengan aplikasi,0.0,5.0,Positif
662,662,yang transaksi nasabah mudah aplikasi,0.0,5.0,Positif
665,665,transaksi terimakasih sumselbabel mudah mobile lebih jadi bsb bank aplikasi,0.0,5.0,Positif
677,677,uang semua lengkap butuh aplikasi,0.0,5.0,Positif
683,683,yang transaksi mudah aplikasi,0.0,5.0,Positif
687,687,temu pihak mohon mau masa guna gak developer data aplikasi aktivasi,0.0,1.0,Negatif
688,688,bagus aplikasi,0.0,5.0,Positif
690,690,mantap aplikasi,0.0,5.0,Positif
691,691,mudah mantab guna aplikasi,0.0,5.0,Positif
696,696,transaksi mudah guna dannyaman aplikasi aman,0.0,5.0,Positif
704,704,uang transaksi mudah aplikasi,0.0,5.0,Positif
709,709,yang mudah mantab aplikasi,0.0,5.0,Positif
716,716,mudah guna aplikasi,0.0,5.0,Positif
724,724,praktis pakai mudah fitur aplikasi aman,0.0,5.0,Positif
726,726,sekali sangat mudah mobile guna bsb aplikasi,0.0,5.0,Positif
730,730,mbankingnya maksimal aplikasi,0.0,4.0,Netral
732,732,tinggal sangat lambat baru aplikasi,0.0,1.0,Negatif
744,744,yang update ulang udah tidak sumsel sinyal sekian salah paling pakai padahal msh mobile minta menu mau mana male login kelas kali jelek jadi guna canggih buat bsb banking bank aplikasi apa aktivasi,0.0,1.0,Negatif
752,752,ulang terus tanggung siap segala salah perlu pakai minta mau materai kok kantor kalo gak bank aplikasi aktivasi aja,0.0,1.0,Negatif
754,754,pegawai pakai mulu login layan lah jangan aplikasi,0.0,1.0,Negatif
757,757,usah gak aplikasi,0.0,1.0,Negatif
759,759,selalu saldo pulsa pernah masuk kurang kalau hapus guna gak beli aplikasi apa aja,0.0,1.0,Negatif
763,763,tpi saldo pulsa potong malah kok gagal beli aplikasi,0.0,1.0,Negatif
768,768,siap lah jangan aplikasi,0.0,1.0,Negatif
771,771,yang manfaat ber bagus aplikasi,0.0,5.0,Positif
785,785,via tinggal susah sistem sangat online melulu kartu kantor jauh ini harus ganti buka blokir bank baik aplikasi aktivasi,0.0,1.0,Negatif
791,791,yang udah susah stabil soal sini sih sangat punya mudah mobile menu login lah kelas bug banking bank aplikasi ak aja,0.0,1.0,Negatif
795,795,waktu tidak susah login ini biar baik aplikasi,0.0,1.0,Negatif
797,797,tidak selalu otp masuk ganggu aplikasi,0.0,1.0,Negatif
806,806,skrg sering kenapa baru aplikasi,0.0,1.0,Negatif
807,807,susah masuk lelet gak banget baik aplikasi,0.0,1.0,Negatif
811,811,temu sangat sama padahal ny manfaat kok id daftar awal aplikasi,0.0,1.0,Negatif
812,812,udah tinggal suruh sama rek nomor mobile masuk masa malah lain jauh gak bank baik aplikasi aneh,0.0,1.0,Negatif
816,816,uang transfer tolak tarik sering seluruh sangat rugi rasa pindah pakai mending masuk lengkap langsung lama kena kembali kalo kalian jangan ganggu gaji gagal fitur center call bsb biaya bata bank bahkan atm aplikasi antar aja,0.0,1.0,Negatif
818,818,temu nasabah mau login ini banget aplikasi aneh,0.0,1.0,Negatif
857,857,siap sering eror aplikasi,0.0,1.0,Negatif
858,858,wifi sinyal pakai koneksi bilang aplikasi aneh,0.0,1.0,Negatif
859,859,sangat jelek aplikasi,0.0,1.0,Negatif
860,860,ulang suruh sangat pa malah jd habis guna ganggu gak error diupdate diaktivasi buka aplikasi aktivasi,0.0,1.0,Negatif
865,865,user terus mohon malah jelas dak blokir baik aplikasi anehh aktivasi,0.0,1.0,Negatif
874,874,tidak temu nasabah mau malah log dasar aplikasi apa,0.0,1.0,Negatif
875,875,terang sering pdhal mau lancar jaya guna eror buka baik aplikasi,0.0,2.0,Negatif
876,876,coba buat bener aplikasi,0.0,1.0,Negatif
883,883,tak guna aplikasi,0.0,1.0,Negatif
885,885,sampah rugi nasabah bnyak baik aplikasi,0.0,1.0,Negatif
886,886,tinggal pihak pakai lh kait jauh fiturnya fitur belah bank baik aplikasi,0.0,1.0,Negatif
887,887,terus tau sangat sama mulai moga masalah malah lebih keluh depan buat bobrok banyak bagus aplikasi aneh aktivasi,0.0,1.0,Negatif
893,893,ulang tidak tiba suruh sudah sedia mau masuk malah gilir bank aplikasi apa aktivasi,0.0,1.0,Negatif
898,898,ulang suruh padahal pa malah jelek gak data dasar blokir bener aplikasi aktivasi,0.0,1.0,Negatif
900,900,tidak aplikasi,0.0,1.0,Negatif
902,902,untuk udah transaksi tingkat ribet perlu kualitas kena kali jauh jadi hambat dengan blokir bank aplikasi,0.0,1.0,Negatif
905,905,sampah aplikasi,0.0,1.0,Negatif
917,917,ulang sudah sering selalu periksa pakai pa ngurus mohon login kendala kali jadi ini hampir gak diaktivasi bulan bsb blokir banget aplikasi aktivasi,0.0,1.0,Negatif
919,919,tingkat percaya orang makin lot kok gin gak buat aplikasi aja,0.0,2.0,Negatif
923,923,aplikasi,0.0,1.0,Negatif
937,937,tpi tiap pegawai pakek mau langsung kena kalian kalau jangan gaji buka bikin atm aplikasi aja,0.0,1.0,Negatif
945,945,susah mau login benah aplikasi aja,0.0,1.0,Negatif
952,952,ulas ulang udah tidak semua sekarang potong pernah padahal niat minta memang masalah malah kan kali ini gin bulan bikin biaya banyak bank baca aplikasi aku aktifasi aja,0.0,1.0,Negatif
953,953,tolak terus ini aplikasi aktivasi,0.0,1.0,Negatif
959,959,mbanking goblok aplikasi,0.0,1.0,Negatif
963,963,suruh mbanking masa kayak jelek gak aplikasi aktivasi,0.0,1.0,Negatif
967,967,udah tampil sudah soal sendiri selalu repot mandiri liat lewat kalau hp dlu cuma buka bsb blokir bintang aplikasi akun aktivasi aktif,0.0,2.0,Negatif
968,968,yang tuh simpel ribet mudah mbanking jelek jelas guna gak contoh coba buat bni aplikasi,0.0,1.0,Negatif
977,977,jelek ini aplikasi,0.0,1.0,Negatif
988,988,perlu maaf kasih bintang banyak baik aplikasi,0.0,2.0,Negatif
998,998,kok blokir aplikasi,0.0,1.0,Negatif
1001,1001,yang sedia nian minta memang dak aplikasi aktivasi,0.0,1.0,Negatif
1003,1003,mutu mantap langsung blokir aplikasi aktivasi,0.0,1.0,Negatif
1007,1007,yang waktu loading lama butuh buka bsb banyak aplikasi,0.0,1.0,Negatif
1013,1013,yang ulas ulang udah terus selalu sedia salah pikir nyata ny masalah malah liat kenapa ini guna gua dri buka bingung bank bagus aplikasi aktivasi,0.0,2.0,Negatif
1014,1014,logout kacau bolak balik aplikasi,0.0,1.0,Negatif
1020,1020,tolol tidak niat kalau hapus aplikasi aja,0.0,1.0,Negatif
1031,1031,yang terus rugi rating pakai mau materai layan jelek guna gimana error dong coba buat biaya besar benar bayar bank baik aplikasi,0.0,1.0,Negatif
1034,1034,ulang suruh punya minta mbanking malah lalu kalau datang center call bank aplikasi aktivasi,0.0,1.0,Negatif
1035,1035,aplikasi,0.0,1.0,Negatif
1037,1037,ulang sampah mnta aplikasi aktivasi,0.0,1.0,Negatif
1038,1038,tidak sm saing mulu mbanking ko hadeh gin eror belah aplikasi aktivasi,0.0,1.0,Negatif
1041,1041,terus sangat perhati minta lot lah coba aplikasi aktivasi,0.0,1.0,Negatif
1042,1042,sekali lot jelek aplikasi,0.0,1.0,Negatif
1043,1043,sering login erorr baik aplikasi aktivasi,0.0,3.0,Netral
1059,1059,transaksi tambah susah sinyal sering salah padahal lot jelek jadi beda bank bagus aplikasi,0.0,2.0,Negatif
1071,1071,nak malah lelet dlu cepat baru aplikasi aktivasi ajar,0.0,1.0,Negatif
1072,1072,sering ribet mulu mesti kalo error bank aplikasi,0.0,1.0,Negatif
1073,1073,susah sangat login kecewa aplikasi,0.0,1.0,Negatif
1080,1080,jelas ganggu gak bank aplikasi,0.0,1.0,Negatif
1083,1083,ulang sulit sekali sangat mohon minta laku guna baik aplikasi aktivasi,0.0,1.0,Negatif
1086,1086,tidak ribet mau dulu aplikasi apa aktivasi,0.0,1.0,Negatif
1091,1091,tingkat terus terlalu tau simpel salah ribet pin mudah bsb blokir aplikasi akhir,0.0,1.0,Negatif
1102,1102,update udah tingkat tidak tapi sudah sim server sama perlu pakai otp ny mungkin moga lot kartu kalau kadang jd internet hp hapus depan blm belum aplikasi,0.0,3.0,Netral
1106,1106,pake padahal kesel jaring capek buat bagus aplikasi,0.0,1.0,Negatif
1107,1107,transfer temu rekening mau lot eror bank aplikasi,0.0,1.0,Negatif
1112,1112,yang susah sangat guna aplikasi,0.0,2.0,Negatif
1127,1127,terus hasil gak aplikasi aktivasi,0.0,1.0,Negatif
1131,1131,transaksi nak langsung cuman blokir aplikasi akun,0.0,1.0,Negatif
1133,1133,token listrik lengkap lebih jadi beli bayar aplikasi,0.0,5.0,Positif
1134,1134,tunggu sangat lama dikit buruk buka blokir aplikasi,0.0,1.0,Negatif
1139,1139,aplikasi,0.0,1.0,Negatif
1146,1146,sangat buruk aplikasi,0.0,1.0,Negatif
1154,1154,eror aplikasi,0.0,1.0,Negatif
1159,1159,jelek erorr banget aplikasi,0.0,1.0,Negatif
1160,1160,update sesuai jgn dengan dak bug banyak baik aplikasi,0.0,1.0,Negatif
1162,1162,ribet malah bukan bsb bikin bantu aplikasi,0.0,1.0,Negatif
1168,1168,tempat selalu padahal masalah jaring eror bagus aplikasi,0.0,1.0,Negatif
1175,1175,selalu masalah aplikasi,0.0,1.0,Negatif
1179,1179,update tunggu buka bug baru banking aplikasi,0.0,1.0,Negatif
1181,1181,terus error aplikasi,0.0,1.0,Negatif
1182,1182,selalu pa mau login keluar balik baik aplikasi aktivasi,0.0,1.0,Negatif
1183,1183,sendiri saldo otp lagi kirim hilang eror bsb aplikasi,0.0,1.0,Negatif
1185,1185,ulang tidak sudah mau maju layan komentar kerja kalau jgn instal gimana donk daerah cuma bi bank baik baca aplikasi ak aja,0.0,1.0,Negatif
1186,1186,tidak ribet potong pihak nih jadi error duit bank aplikasi ala,0.0,1.0,Negatif
1188,1188,susah sering lot login lh eror aplikasi,0.0,1.0,Negatif
1190,1190,yang tidak terus terang pihak muncul minggu hampir buka bsb biso baik aplikasi aku,0.0,2.0,Negatif
1191,1191,transfer tidak doang cuma cek bug banyak aplikasi,0.0,1.0,Negatif
1192,1192,tingkat aplikasi,0.0,5.0,Positif
1193,1193,ulang sering segera krna gak force bug awal aplikasi aktivasi,0.0,1.0,Negatif
1197,1197,update ngga malah login habis aplikasi,0.0,1.0,Negatif
1199,1199,sampah aplikasi,0.0,1.0,Negatif
1200,1200,terus sinyal sih mau lot lancar kok gagal bener bagus aplikasi apa,0.0,1.0,Negatif
1201,1201,update samsung mohon guna baru aplikasi,0.0,3.0,Netral
1204,1204,sering eror aplikasi,0.0,1.0,Negatif
1206,1206,nya blokir aplikasi aneh,0.0,1.0,Negatif
1207,1207,swasta segera maju dong bug bsb biar bank aplikasi,0.0,2.0,Negatif
1212,1212,update selalu login henti aplikasi,0.0,1.0,Negatif
1218,1218,minggu buka aplikasi,0.0,1.0,Negatif
1231,1231,malah kok gimana enggak buka baru aplikasi,0.0,1.0,Negatif
1233,1233,update segera masalah kembang kalo baik aplikasi apknya,0.0,1.0,Negatif
1240,1240,ulang kecewa instal gak buka bug aplikasi ada,0.0,1.0,Negatif
1249,1249,upgrade aplikasi android,0.0,2.0,Negatif
1253,1253,ny ngga buka bug aplikasi,0.0,2.0,Negatif
1255,1255,uninstal sendiri masuk keluar bsb aplikasi apa,0.0,1.0,Negatif
1259,1259,update ulang muncul laku kode guna baru aplikasi aktivasi,0.0,2.0,Negatif
1268,1268,ulang sulit selalu kantor cabang aplikasi aktivasi,0.0,1.0,Negatif
1270,1270,top tanggung saldo padahal minggu masuk lapor kurang jawab guna gagal bsb blum bank aplikasi apa,0.0,1.0,Negatif
1274,1274,perban buruk aplikasi,0.0,1.0,Negatif
1275,1275,sampe ribet pagi malah ikut hp hati ganti eh dari center buat buang aplikasi aktivasinya aja,0.0,1.0,Negatif
1278,1278,tempat sm pakai kode hp ganti gak dari aplikasi aktivasi,0.0,2.0,Negatif
1280,1280,tiba terus padahal pa malah hapus gak download diaktivasi blokir aplikasi apa akun,0.0,1.0,Negatif
1286,1286,tpi tidak tempat sm mulu mau masuk masa kemaren gagal dong cuma buat baik aplikasi aktivasi aja,0.0,1.0,Negatif
1290,1290,suruh periksa mulu jaring buka benerin banking bank aplikasi aman aja,0.0,1.0,Negatif
1293,1293,tiba temu sama pesan pertama percaya padahal nya nasabah mbanking masalah login lalu kali jadi guna bsb beberapa aplikasi,0.0,1.0,Negatif
1294,1294,transaksi terus sekali sangat perhati otp nyaman nasabah mulai moga lihat lengkap lebih lama laku lagi kembang guna fiturnya depan bsb baik aplikasi aman,0.0,5.0,Positif
1295,1295,uang transfer saldo online luar lot kurang kerja jam gagal cukup banyak bank aplikasi,0.0,1.0,Negatif
1300,1300,transfer sangat pagi mau loading buka aplikasi,0.0,1.0,Negatif
1310,1310,siap layan konsumen kalau jangan bikin aplikasi,0.0,1.0,Negatif
1315,1315,transfer tidak cacat bank aplikasi,0.0,1.0,Negatif
1322,1322,aplikasi,0.0,1.0,Negatif
1328,1328,tambah pln mohon lengkap lebih buat biar bayar aplikasi,0.0,5.0,Positif
1338,1338,terus temu sampah mau data aplikasi aktivasi,0.0,1.0,Negatif
1341,1341,uang transaksi payah masuk keluar aplikasi,0.0,1.0,Negatif
1352,1352,lelet aplikasi,0.0,1.0,Negatif
1357,1357,update uang transfer tolong parah mau masuk lapor gx bsb bingung banget aplikasi,0.0,1.0,Negatif
1365,1365,update untung sering saldo potong pernah nasabah minim kembang keluh kata kali jelas henti guna fiturnya error cacat bsb balik aplikasi,0.0,1.0,Negatif
1369,1369,ulas sumsel sering semua rugi rasa pikir pihak pernah orang moga lebih lagi kait guna ganggu depan cuma bsb bintang banyak baik babel aplikasi aja,0.0,3.0,Netral
1371,1371,bantu aplikasi,0.0,5.0,Positif
1379,1379,transfer saldo potong parah gagal aplikasi,0.0,1.0,Negatif
1391,1391,ngabisin cacat aplikasi,0.0,1.0,Negatif
1394,1394,tarik sampah cuma aplikasi,0.0,1.0,Negatif
1406,1406,ulang tpi tidak minta eror aplikasi aktivasi,0.0,1.0,Negatif
1412,1412,transper sering sangat keluar buruk aplikasi anehh,0.0,1.0,Negatif
1417,1417,ulang transaksi suruh sim riwayat padahal mau login kartu kadang jg jelas ilang error deteksi card banyak baca aplikasi aktivasi aktif,0.0,1.0,Negatif
1428,1428,tanggap pakai jadi banyak aplikasi,0.0,1.0,Negatif
1436,1436,update segera lelet dak baru baik aplikasi,0.0,1.0,Negatif
1437,1437,aplikasi,0.0,1.0,Negatif
1449,1449,lot aplikasi,0.0,1.0,Negatif
1450,1450,sukses manfaat makin maju babel aplikasi,0.0,5.0,Positif
1453,1453,tlg perhati lagi kurang aplikasi,0.0,1.0,Negatif
1461,1461,aplikasi,0.0,1.0,Negatif
1463,1463,update tidak mentok aplikasi,0.0,1.0,Negatif
1474,1474,tlg tidak paket lot kok dong cuma buka banyak aplikasi admin,0.0,2.0,Negatif
1497,1497,udah mulu error bank aplikasi,0.0,2.0,Negatif
1506,1506,ribet pindah minta mana gak bank aplikasi aktivasi,0.0,1.0,Negatif
1514,1514,manfaat bagus aplikasi,0.0,5.0,Positif
1516,1516,urus uang sumsel pakai mudah bank aplikasi,0.0,4.0,Netral
1518,1518,update tlong tingkat sering saldo potong paket padahal gagal bsb beli baru aplikasi,0.0,2.0,Negatif
1526,1526,transfer lengkap fitur bayar aplikasi,0.0,1.0,Negatif
1529,1529,mau dulu coba aplikasi,0.0,3.0,Netral
1540,1540,yang terus tadi seluruh satu pake nasabah lot lama kembang jelek ini hampir gak gagal enak buat bintang beri banyak banget bagus aplikasi aja,0.0,1.0,Negatif
1547,1547,luar biasa aplikasi,0.0,5.0,Positif
1550,1550,transfer saldo mau kecewa gak donk cm cek baik aplikasi aja,0.0,1.0,Negatif
1552,1552,uang transaksi payah mau kurang gagal aplikasi,0.0,1.0,Negatif
1561,1561,tak sekali sangat respon perintah mobile malu keluh guna dana daerah buruk buat bata banyak bank aplikasi,0.0,1.0,Negatif
1567,1567,sekarang sangat mobile kok gak buka bantu banking aplikasi,0.0,5.0,Positif
1580,1580,transaksi saldo potong kembali gagal aplikasi,0.0,1.0,Negatif
1589,1589,yang manfaat aplikasi,0.0,5.0,Positif
1601,1601,mantap betul aplikasi,0.0,5.0,Positif
1604,1604,update susah sekali aplikasi,0.0,1.0,Negatif
1617,1617,transfer sulit minggu mau karna jd hari buka aplikasi,0.0,1.0,Negatif
1621,1621,lelet berat aplikasi,0.0,1.0,Negatif
1625,1625,tulis sinyal mobile masuk masalah lancar harap buka bsb baik aplikasi akun,0.0,1.0,Negatif
1648,1648,ribet aplikasi,0.0,1.0,Negatif
1649,1649,tambah pulsa pln perlu cukup bayar baik aplikasi,0.0,5.0,Positif
1660,1660,puas aplikasi,0.0,5.0,Positif
1682,1682,yang transaksi tlg salah rugi pakai nasabah lancar kalau jg jaring developer buruk berat bank baik aplikasi ada,0.0,1.0,Negatif
1689,1689,tolol aplikasi,0.0,1.0,Negatif
1700,1700,ulang tiap suruh ribet log aplikasi aktivasi,0.0,1.0,Negatif
1711,1711,guna baik aplikasi apa aktivasi,0.0,1.0,Negatif
1722,1722,tadi susah mudah mau masuk malah kok ini gimana gak buka aplikasi,0.0,1.0,Negatif
1724,1724,pulsa masuk lewat ilang gak duit beli aplikasi,0.0,1.0,Negatif
1734,1734,yang pernah pakai buruk bank aplikasi,0.0,1.0,Negatif
1739,1739,yang tidak niat mbanking mau kalah dengan aplikasi,0.0,1.0,Negatif
1748,1748,terus sinyal padahal masalah lancar koneksi dong buka baik aplikasi apa aja,0.0,1.0,Negatif
1749,1749,tranfer sudah krn jam error blm baik aplikasi aktif,0.0,3.0,Netral
1757,1757,terlalu sumsel pakai orang mudah kan ini cuman blokir aplikasi akun aja,0.0,1.0,Negatif
1803,1803,bagus aplikasi,0.0,5.0,Positif
1805,1805,terus sekali bagus aplikasi,0.0,5.0,Positif
1808,1808,rekening padahal muncul informasi cek buka awal aplikasi,0.0,1.0,Negatif
1809,1809,bug banget aplikasi,0.0,1.0,Negatif
1812,1812,gak aplikasi,0.0,1.0,Negatif
1821,1821,oke aplikasi,0.0,5.0,Positif
1822,1822,tampil mobile gx bsb aplikasi,0.0,3.0,Netral
1828,1828,tinggal selalu sangat jauh gagal buruk aplikasi aktivasi,0.0,1.0,Negatif
1843,1843,eror aplikasi aja,0.0,1.0,Negatif
1851,1851,sumsel nih malu doang buat bos aplikasi aja,0.0,1.0,Negatif
1856,1856,saldo nyata manfaat cek aplikasi,0.0,1.0,Negatif
1862,1862,ulas kasih buat aplikasi apa alam,0.0,1.0,Negatif
1866,1866,waktu ulang udah terus suruh punya parah ngabisin mau login kali error bank aplikasi aktivasi aja,0.0,1.0,Negatif
1873,1873,tingkat sistem manfaat jauh aplikasi aman,0.0,5.0,Positif
1877,1877,yang sesuai sekali sampah saldo mutasi jelas banyak aplikasi,0.0,1.0,Negatif
1881,1881,sangat kecewa aplikasi,0.0,1.0,Negatif
1884,1884,tidak jalan aplikasi,0.0,2.0,Negatif
1894,1894,waktu uang tulis transfer tetap telpon saldo potong payah pa mana make kerja kembali hari gagal csnya banget aplikasi,0.0,1.0,Negatif
1900,1900,yang uang transper tapi tanya sumsel sih rek payah mau masuk jumlah gimna dana cuma besar bank babel aplikasi ambil,0.0,2.0,Negatif
1909,1909,pihak mutasi lgi lebih kok kait guna gak dong cek biar baru aplikasi apknya,0.0,2.0,Negatif
1912,1912,tidak mutu jelek aplikasi,0.0,1.0,Negatif
1919,1919,ulang terang susah sih selalu mau malam login la hari gimna banget aplikasi apa aktivitas aja,0.0,1.0,Negatif
1924,1924,yah transaksi token tidak sulit padahal mbanking mau listrik kok kalau isi dong csnya baik aplikasi,0.0,1.0,Negatif
1927,1927,buka aplikasi,0.0,1.0,Negatif
1930,1930,terus eror banget aplikasi,0.0,1.0,Negatif
1941,1941,tidak terus mudah minta login emosi bukan buat bikin aplikasi apa aktivasi,0.0,1.0,Negatif
1946,1946,kurang coba cek betul bca babel aplikasi,0.0,1.0,Negatif
1974,1974,transfer kembang kalau biar aplikasi,0.0,3.0,Netral
